gameTime,playerId,teamId,act,goalDiff,manPower,period,xCoord,yCoord,H/A
287.93333333333334,2097,25,dumpinagainst,1,0,1,35.0158,-22.8853,A
288.79999999999995,2097,25,block,1,0,1,38.5364,-19.8676,A
288.8333333333333,2097,25,lpr,1,0,1,40.0452,-19.3647,A
290,2097,25,pass,1,0,1,54.1276,-31.4353,A
292.66666666666663,727,25,lpr,1,0,1,45.0746,37.9706,A
293.76666666666665,727,25,carry,1,0,1,25.4599,39.9824,A
293.76666666666665,727,25,dumpin,1,0,1,21.9393,39.9824,A
293.79999999999995,727,25,icing,1,0,1,19.4246,39.9824,A
296.0333333333333,2085,25,faceoff,1,0,1,69.7188,21.8765,A
296.0333333333333,526,21,faceoff,-1,0,1,69.7188,21.8765,H
297.66666666666663,727,25,lpr,1,0,1,82.2923,16.8471,A
298.4,727,25,dumpout,1,0,1,90.3393,23.8882,A
303.3666666666666,8378,21,lpr,-1,0,1,-76.6371,34.9529,H
307.29999999999995,8378,21,carry,-1,0,1,-24.8342,6.78823,H
307.79999999999995,8378,21,pass,-1,0,1,-8.74007,8.8,H
307.9,827,25,block,1,0,1,-9.24301,5.78235,A
308.3666666666666,533,21,reception,-1,0,1,14.8982,-28.4176,H
308.79999999999995,533,21,carry,-1,0,1,25.9629,-18.8618,H
308.8333333333333,673,25,controlledentryagainst,1,0,1,38.0335,-19.8676,A
309.4333333333333,533,21,puckprotection,-1,0,1,42.057,-19.8676,H
311.26666666666665,533,21,puckprotection,-1,0,1,63.6835,-28.9206,H
312.2,533,21,puckprotection,-1,0,1,59.6599,-28.9206,H
313.16666666666663,533,21,puckprotection,-1,0,1,58.1511,-23.8912,H
313.3333333333333,533,21,pass,-1,0,1,57.1452,-23.8912,H
314.46666666666664,664,25,block,1,0,1,38.5364,1.25588,A
314.49999999999994,664,25,lpr,1,0,1,37.5305,2.76471,A
315.2333333333333,664,25,carry,1,0,1,25.9629,3.77059,A
316.16666666666663,664,25,carry,1,0,1,0.312866,-2.26471,A
316.2,664,25,pass,1,0,1,-1.6989,-2.76765,A
316.7,536,21,block,-1,0,1,-16.7871,-21.3765,H
317.3666666666666,536,21,lpr,-1,0,1,-25.8401,-20.8735,H
317.4,347,25,lpr,1,0,1,-26.846,-19.8676,A
317.4,536,21,pass,-1,0,1,-25.8401,-20.8735,H
317.5333333333333,347,25,block,1,0,1,-28.3548,-21.8794,A
319.26666666666665,536,21,penalty,-1,0,1,-67.0813,-11.8206,H
319.3666666666666,536,21,lpr,-1,0,1,-68.0871,-7.79706,H
319.5333333333333,347,25,lpr,1,0,1,-67.5842,-9.30588,A
319.66666666666663,347,25,shot,1,0,1,-69.093,-8.3,A
323.2,526,21,lpr,-1,0,1,-92.7312,6.78823,H
323.2333333333333,827,25,faceoff,1,1,1,-69.093,22.3794,A
323.2333333333333,1744,21,faceoff,-1,-1,1,-69.093,22.3794,H
323.59999999999997,827,25,lpr,1,1,1,-67.0813,22.8824,A
323.63333333333327,827,25,pass,1,1,1,-66.5783,24.3912,A
323.66666666666663,664,25,reception,1,1,1,-67.0813,35.9588,A
324.0666666666666,664,25,pass,1,1,1,-65.5724,34.9529,A
324.8333333333333,209,25,reception,1,1,1,-34.3901,36.4618,A
326.5333333333333,209,25,pass,1,1,1,-29.3607,19.3618,A
327.29999999999995,664,25,reception,1,1,1,-65.0695,32.9412,A
331.96666666666664,664,25,pass,1,1,1,-73.1165,36.4618,A
332.9,209,25,reception,1,1,1,-30.3665,35.4559,A
334.0333333333333,209,25,pass,1,1,1,-28.8577,28.9176,A
334.4333333333333,827,25,reception,1,1,1,-58.0283,13.3265,A
334.46666666666664,827,25,shot,1,1,1,-59.5371,12.8235,A
334.9,538,21,block,-1,-1,1,-70.6018,4.27353,H
335.76666666666665,573,21,lpr,-1,-1,1,-68.0871,11.3147,H
335.79999999999995,573,21,dumpout,-1,-1,1,-69.093,12.8235,H
342.09999999999997,209,25,lpr,1,1,1,93.8599,24.3912,A
344.09999999999997,209,25,controlledbreakout,1,1,1,93.357,-4.77941,A
346.9333333333333,209,25,pass,1,1,1,40.0452,-4.77941,A
347.49999999999994,827,25,reception,1,1,1,21.9393,-29.4235,A
348.2333333333333,827,25,pass,1,1,1,9.86875,-28.9206,A
355.49999999999994,573,21,lpr,-1,-1,1,-81.1636,34.9529,H
355.5333333333333,664,25,lpr,1,1,1,-79.1518,37.4676,A
355.7333333333333,664,25,pass,1,1,1,-74.6254,37.4676,A
356.46666666666664,209,25,reception,1,1,1,-27.8518,38.9765,A
358.0666666666666,209,25,pass,1,1,1,-32.8812,20.8706,A
358.8666666666666,827,25,reception,1,1,1,-46.9636,-29.9265,A
359.69999999999993,827,25,shot,1,1,1,-63.0577,-28.9206,A
360.0333333333333,545,21,block,-1,-1,1,-80.6607,-10.8147,H
361.46666666666664,827,25,lpr,1,1,1,-92.2283,-30.4294,A
361.46666666666664,545,21,lpr,-1,-1,1,-92.7312,-29.9265,H
361.5333333333333,827,25,pass,1,1,1,-92.2283,-30.4294,A
363.5666666666666,355,25,lpr,1,1,1,-96.7548,-7.79706,A
363.59999999999997,538,21,lpr,-1,-1,1,-97.7607,-6.79118,H
363.63333333333327,538,21,pass,-1,-1,1,-97.2577,-6.79118,H
364.13333333333327,545,21,reception,-1,-1,1,-95.246,-10.8147,H
364.46666666666664,545,21,pass,-1,-1,1,-95.246,-13.8324,H
364.66666666666663,827,25,block,1,1,1,-96.7548,-12.8265,A
365.59999999999997,545,21,lpr,-1,-1,1,-96.2518,-21.3765,H
365.63333333333327,545,21,pass,-1,-1,1,-96.7548,-22.8853,H
365.7333333333333,827,25,lpr,1,1,1,-96.7548,-21.3765,A
366.16666666666663,4901,25,block,1,1,1,-85.6901,-31.4353,A
366.19999999999993,4901,25,lpr,1,1,1,-85.6901,-31.4353,A
366.63333333333327,4901,25,puckprotection,1,1,1,-86.193,-29.4235,A
366.7333333333333,1744,21,lpr,-1,-1,1,-85.1871,-31.4353,H
367.0666666666666,4901,25,pass,1,1,1,-85.6901,-28.4176,A
368.63333333333327,573,21,block,-1,-1,1,-45.4548,-22.3824,H
368.66666666666663,573,21,lpr,-1,-1,1,-44.4489,-23.8912,H
368.69999999999993,573,21,pass,-1,-1,1,-43.443,-24.8971,H
370.0666666666666,573,21,reception,-1,-1,1,-30.3665,-39.9853,H
370.16666666666663,573,21,carry,-1,-1,1,-25.8401,-39.9853,H
371.0333333333333,573,21,carry,-1,-1,1,-0.190071,-37.9735,H
372.0333333333333,209,25,controlledentryagainst,1,1,1,27.4717,-11.3176,A
372.0666666666666,573,21,carry,-1,-1,1,24.957,-35.9618,H
372.9,573,21,pass,-1,-1,1,46.5835,-26.4059,H
373.29999999999995,209,25,block,1,1,1,59.6599,-20.3706,A
373.99999999999994,209,25,lpr,1,1,1,71.7305,-20.8735,A
375.9,209,25,pass,1,1,1,68.7129,-28.9206,A
376.8333333333333,664,25,reception,1,1,1,14.3952,30.4265,A
376.8666666666666,664,25,pass,1,1,1,14.3952,30.4265,A
377.96666666666664,4901,25,reception,1,1,1,-18.296,39.9824,A
378.5666666666666,4901,25,pass,1,1,1,-18.296,40.4853,A
378.9333333333333,664,25,reception,1,1,1,-28.3548,29.4206,A
378.99999999999994,542,21,controlledentryagainst,-1,-1,1,-31.8754,18.8588,H
379.8666666666666,664,25,pass,1,1,1,-47.9695,36.9647,A
379.96666666666664,542,21,block,-1,-1,1,-49.4783,31.9353,H
381.13333333333327,827,25,reception,1,1,1,-51.993,-2.76765,A
384.9333333333333,827,25,pass,1,1,1,-62.0518,30.9294,A
385.9333333333333,729,25,reception,1,1,1,-28.3548,15.8412,A
